safebrowsing,malicious,token_count,ASNno,largest_path,largest_token,URL,sec_sen_word_cnt,IPaddress_presence,largest_domain,No_of_dots,host,Length_of_url,domain_token_count,avg_path_token,path_token_count,path,avg_token_length,avg_domain_token_length,Length_of_host
-1,1,7,-1,8,8,download-archiver.ru/download.php?file=winrar,0,0,0,2,,45,0,5.8,5,download-archiver.ru/download.php,5.571428571428571,0,0
-1,1,7,-1,10,10,downloads-finereader.ru/download.php?file=winrar,0,0,0,2,,48,0,6.4,5,downloads-finereader.ru/download.php,6.0,0,0
-1,1,6,-1,9,9,myvksaver.ru/download.php?file=winrar,0,0,0,2,,37,0,5.5,4,myvksaver.ru/download.php,5.333333333333333,0,0
-1,1,7,-1,8,8,winrar-soft.ru/download.php?file=winrar,0,0,0,2,,39,0,4.6,5,winrar-soft.ru/download.php,4.714285714285714,0,0
-1,1,7,-1,8,8,download-archiver.ru/download.php?file=winrar,0,0,0,2,,45,0,5.8,5,download-archiver.ru/download.php,5.571428571428571,0,0
-1,1,2,-1,11,11,resolvethem.com,0,0,0,1,,15,0,7.0,2,resolvethem.com,7.0,0,0
-1,1,2,-1,12,12,vitalityxray.com,0,0,0,1,,16,0,7.5,2,vitalityxray.com,7.5,0,0
-1,1,2,-1,12,12,fallencrafts.info,0,0,0,1,,17,0,8.0,2,fallencrafts.info,8.0,0,0
-1,1,5,-1,8,8,e1r.net/download/3.exe,0,0,0,2,,22,0,3.6,5,e1r.net/download/3.exe,3.6,0,0
-1,1,5,-1,8,8,e1r.net/download/xwmltc.exe,0,0,0,2,,27,0,4.6,5,e1r.net/download/xwmltc.exe,4.6,0,0
-1,1,5,-1,8,8,e1r.net/download/pts.exe,0,0,0,2,,24,0,4.0,5,e1r.net/download/pts.exe,4.0,0,0
-1,1,5,-1,8,8,e1r.net/download/ca.exe,0,0,0,2,,23,0,3.8,5,e1r.net/download/ca.exe,3.8,0,0
-1,1,5,-1,8,8,e1r.net/download/beef.tgz,0,0,0,2,,25,0,4.2,5,e1r.net/download/beef.tgz,4.2,0,0
-1,1,5,-1,8,8,e1r.net/download/x86.exe,0,0,0,2,,24,0,4.0,5,e1r.net/download/x86.exe,4.0,0,0
-1,1,5,-1,8,8,e1r.net/download/wmltc.exe,0,0,0,2,,26,0,4.4,5,e1r.net/download/wmltc.exe,4.4,0,0
-1,1,3,-1,12,12,ru.theswiftones.com/,0,0,0,2,,20,0,5.666666666666667,3,ru.theswiftones.com/,5.666666666666667,0,0
-1,1,5,-1,7,7,mgfd1b.petrix.net/5i9fh30/?2,0,0,0,2,,28,0,5.5,4,mgfd1b.petrix.net/5i9fh30/,4.6,0,0
-1,1,8,-1,7,7,mgfd1b.petrix.net/5i9fh30/counter.php?fid=2,0,0,0,3,,43,0,5.333333333333333,6,mgfd1b.petrix.net/5i9fh30/counter.php,4.5,0,0
-1,1,4,-1,12,12,mirandolasrl.it/inddex.html,0,0,0,2,,27,0,6.0,4,mirandolasrl.it/inddex.html,6.0,0,0
-1,1,4,-1,12,12,mirandolasrl.it/index.zip,0,0,0,2,,25,0,5.5,4,mirandolasrl.it/index.zip,5.5,0,0
-1,1,5,-1,11,11,dianepiette.co.uk/inddex.html,0,0,0,3,,29,0,5.0,5,dianepiette.co.uk/inddex.html,5.0,0,0
-1,1,5,-1,11,11,dianepiette.co.uk/index.zip,0,0,0,3,,27,0,4.6,5,dianepiette.co.uk/index.zip,4.6,0,0
-1,1,5,-1,10,10,seal-technicsag.ch/inddex.html,0,0,0,2,,30,0,5.2,5,seal-technicsag.ch/inddex.html,5.2,0,0
-1,1,5,-1,12,12,h1666015.stratoserver.net/inddex.html,0,0,0,3,,37,0,6.6,5,h1666015.stratoserver.net/inddex.html,6.6,0,0
-1,1,5,-1,12,12,h1666015.stratoserver.net/inddex.html,0,0,0,3,,37,0,6.6,5,h1666015.stratoserver.net/inddex.html,6.6,0,0
-1,1,5,-1,10,10,seal-technicsag.ch/inddex.html,0,0,0,2,,30,0,5.2,5,seal-technicsag.ch/inddex.html,5.2,0,0
-1,1,4,-1,21,21,plantaardigebrandstof.nl/inddex.html,0,0,0,2,,36,0,8.25,4,plantaardigebrandstof.nl/inddex.html,8.25,0,0
-1,1,5,-1,10,10,seal-technicsag.ch/index.zip,0,0,0,2,,28,0,4.8,5,seal-technicsag.ch/index.zip,4.8,0,0
-1,1,5,-1,12,12,h1666015.stratoserver.net/index.zip,0,0,0,3,,35,0,6.2,5,h1666015.stratoserver.net/index.zip,6.2,0,0
-1,1,5,-1,12,12,h1666015.stratoserver.net/index.zip,0,0,0,3,,35,0,6.2,5,h1666015.stratoserver.net/index.zip,6.2,0,0
-1,1,5,-1,10,10,seal-technicsag.ch/index.zip,0,0,0,2,,28,0,4.8,5,seal-technicsag.ch/index.zip,4.8,0,0
-1,1,4,-1,21,21,plantaardigebrandstof.nl/index.zip,0,0,0,2,,34,0,7.75,4,plantaardigebrandstof.nl/index.zip,7.75,0,0
-1,1,5,-1,8,8,ama-alliance.com/inddex.html,0,0,0,2,,28,0,4.8,5,ama-alliance.com/inddex.html,4.8,0,0
-1,1,4,-1,11,11,faiyazahmed.com/inddex.html,0,0,0,2,,27,0,6.0,4,faiyazahmed.com/inddex.html,6.0,0,0
-1,1,5,-1,9,9,boschetto-hotel.gr/inddex.html,0,0,0,2,,30,0,5.2,5,boschetto-hotel.gr/inddex.html,5.2,0,0
-1,1,5,-1,8,8,ama-alliance.com/index.zip,0,0,0,2,,26,0,4.4,5,ama-alliance.com/index.zip,4.4,0,0
-1,1,4,-1,11,11,faiyazahmed.com/index.zip,0,0,0,2,,25,0,5.5,4,faiyazahmed.com/index.zip,5.5,0,0
-1,1,5,-1,9,9,boschetto-hotel.gr/index.zip,0,0,0,2,,28,0,4.8,5,boschetto-hotel.gr/index.zip,4.8,0,0
-1,1,5,-1,21,21,nlconsulateorlandoorg.siteprotect.net/index.zip,0,0,0,3,,47,0,8.6,5,nlconsulateorlandoorg.siteprotect.net/index.zip,8.6,0,0
-1,1,5,-1,13,13,images.topguncustomz.com/index.zip,0,0,0,3,,34,0,6.0,5,images.topguncustomz.com/index.zip,6.0,0,0
-1,1,5,-1,21,21,nlconsulateorlandoorg.siteprotect.net/inddex.html,0,0,0,3,,49,0,9.0,5,nlconsulateorlandoorg.siteprotect.net/inddex.html,9.0,0,0
-1,1,5,-1,13,13,images.topguncustomz.com/inddex.html,0,0,0,3,,36,0,6.4,5,images.topguncustomz.com/inddex.html,6.4,0,0
-1,1,14,-1,17,17,acquisizionevideo.com/download-software-free.html/uploads/4/9/4/6/4946671/mp3mymp3install.exe,0,1,0,3,,93,0,5.714285714285714,14,acquisizionevideo.com/download-software-free.html/uploads/4/9/4/6/4946671/mp3mymp3install.exe,5.714285714285714,0,0
-1,1,4,-1,12,12,sgs.us.com/sU3P6pqaWwkJ/,0,0,0,2,,24,0,5.0,4,sgs.us.com/sU3P6pqaWwkJ/,5.0,0,0
-1,1,5,-1,7,7,anshrit.com/images/m216.exe,0,0,0,2,,27,0,4.6,5,anshrit.com/images/m216.exe,4.6,0,0
-1,1,5,-1,9,9,4dexports.com/images/wav1.exe,0,0,0,2,,29,0,5.0,5,4dexports.com/images/wav1.exe,5.0,0,0
-1,1,6,-1,9,9,bracbetul.com/images/sh-pdf.exe,0,0,0,2,,31,0,4.333333333333333,6,bracbetul.com/images/sh-pdf.exe,4.333333333333333,0,0
-1,1,9,-1,14,14,merrymilkfoods.com/wp-content/uploads/2014/01/wav.exe,0,0,0,2,,53,0,5.0,9,merrymilkfoods.com/wp-content/uploads/2014/01/wav.exe,5.0,0,0
-1,1,2,-1,12,12,powershopnet.net,0,0,0,1,,16,0,7.5,2,powershopnet.net,7.5,0,0
-1,1,2,-1,16,16,best100catfights.com,0,0,0,1,,20,0,9.5,2,best100catfights.com,9.5,0,0
-1,1,2,-1,12,12,blackfalcon5.net,0,0,0,1,,16,0,7.5,2,blackfalcon5.net,7.5,0,0
-1,1,2,-1,10,10,dancecourt.com,0,0,0,1,,14,0,6.5,2,dancecourt.com,6.5,0,0
-1,1,2,-1,18,18,femalewrestlingnow.com,0,0,0,1,,22,0,10.5,2,femalewrestlingnow.com,10.5,0,0
-1,1,2,-1,18,18,fetishfitnessbabes.com,0,0,0,1,,22,0,10.5,2,fetishfitnessbabes.com,10.5,0,0
-1,1,2,-1,13,13,fetishlocator.com,0,0,0,1,,17,0,8.0,2,fetishlocator.com,8.0,0,0
-1,1,2,-1,14,14,hotfacesitting.com,0,0,0,1,,18,0,8.5,2,hotfacesitting.com,8.5,0,0
-1,1,2,-1,11,11,jeansvixens.com,0,0,0,1,,15,0,7.0,2,jeansvixens.com,7.0,0,0
-1,1,2,-1,18,18,oilwrestlingeurope.com,0,0,0,1,,22,0,10.5,2,oilwrestlingeurope.com,10.5,0,0
-1,1,2,-1,16,16,sexyoilwrestling.com,0,0,0,1,,20,0,9.5,2,sexyoilwrestling.com,9.5,0,0
-1,1,2,-1,5,5,marss.eu/,0,0,0,1,,9,0,3.5,2,marss.eu/,3.5,0,0
-1,1,2,-1,9,9,ocpersian.com,0,0,0,1,,13,0,6.0,2,ocpersian.com,6.0,0,0
-1,1,8,-1,10,10,sasenergia.pt/images/highslide/highslide-with-gallery.js,0,0,0,2,,56,0,6.125,8,sasenergia.pt/images/highslide/highslide-with-gallery.js,6.125,0,0
-1,1,5,-1,10,10,optilogus.com/twmfizdfmu/lteqwxftti.html,0,0,0,2,,40,0,7.2,5,optilogus.com/twmfizdfmu/lteqwxftti.html,7.2,0,0
-1,1,5,-1,11,11,flashsavant.com/cqavunntfg/kuldytebws.html,0,0,0,2,,42,0,7.6,5,flashsavant.com/cqavunntfg/kuldytebws.html,7.6,0,0
-1,1,6,-1,14,14,becomedebtfree.com.au/ttlnlmwbox/ctinpfgeob.html,0,0,0,3,,48,0,7.166666666666667,6,becomedebtfree.com.au/ttlnlmwbox/ctinpfgeob.html,7.166666666666667,0,0
-1,1,6,-1,10,10,unitex.home.pl/bbhdskxelc/wlqcwttani.html,0,0,0,3,,41,0,6.0,6,unitex.home.pl/bbhdskxelc/wlqcwttani.html,6.0,0,0
-1,1,6,-1,14,14,becomedebtfree.com.au/zscczqbncu/nrrwalnlba.html,0,0,0,3,,48,0,7.166666666666667,6,becomedebtfree.com.au/zscczqbncu/nrrwalnlba.html,7.166666666666667,0,0
-1,1,5,-1,18,18,hobbytotaalservice.nl/dspbhbslyt/twzokdiymd.html,0,0,0,2,,48,0,8.8,5,hobbytotaalservice.nl/dspbhbslyt/twzokdiymd.html,8.8,0,0
-1,1,6,-1,10,10,bnsoutlaws.co.uk/xzvltaqahm/hrbturjzuh.html,0,0,0,3,,43,0,6.333333333333333,6,bnsoutlaws.co.uk/xzvltaqahm/hrbturjzuh.html,6.333333333333333,0,0
-1,1,6,-1,10,10,bnsoutlaws.co.uk/vhwqpjheft/nlxclwfmym.html,0,0,0,3,,43,0,6.333333333333333,6,bnsoutlaws.co.uk/vhwqpjheft/nlxclwfmym.html,6.333333333333333,0,0
-1,1,6,-1,10,10,bnsoutlaws.co.uk/sadpwzhoww/durnmjxqyj.html,0,0,0,3,,43,0,6.333333333333333,6,bnsoutlaws.co.uk/sadpwzhoww/durnmjxqyj.html,6.333333333333333,0,0
-1,1,5,-1,14,14,artsconsortium.org/znquvoclmr/bamgrmqmgb.html,0,0,0,2,,45,0,8.2,5,artsconsortium.org/znquvoclmr/bamgrmqmgb.html,8.2,0,0
-1,1,5,-1,14,14,artsconsortium.org/wkqcisrgap/ahqjkywlsx.html,0,0,0,2,,45,0,8.2,5,artsconsortium.org/wkqcisrgap/ahqjkywlsx.html,8.2,0,0
-1,1,5,-1,14,14,artsconsortium.org/lcrplilcal/irzdmndcby.html,0,0,0,2,,45,0,8.2,5,artsconsortium.org/lcrplilcal/irzdmndcby.html,8.2,0,0
-1,1,5,-1,17,17,ambulanciaslazaro.com/nqwkgtzemx/yjfqpocron.html,0,0,0,2,,48,0,8.8,5,ambulanciaslazaro.com/nqwkgtzemx/yjfqpocron.html,8.8,0,0
-1,1,6,-1,16,16,luchtenbergdecor.com.br/cythsfonuj/sijnkzotme.js,0,0,0,3,,48,0,7.166666666666667,6,luchtenbergdecor.com.br/cythsfonuj/sijnkzotme.js,7.166666666666667,0,0
-1,1,5,-1,18,18,ciclismovalenciano.com/wcxpcflvbj/ymkmcvpnkh.js,0,0,0,2,,47,0,8.6,5,ciclismovalenciano.com/wcxpcflvbj/ymkmcvpnkh.js,8.6,0,0
-1,1,6,-1,10,10,pix360.co.nf/lgdjojxwuo/fofrkxuhgc.html,0,0,0,3,,39,0,5.666666666666667,6,pix360.co.nf/lgdjojxwuo/fofrkxuhgc.html,5.666666666666667,0,0
-1,1,6,-1,10,10,isonomia.com.ar/mkyejphtxc/nsjkdqsmto.html,0,0,0,3,,42,0,6.166666666666667,6,isonomia.com.ar/mkyejphtxc/nsjkdqsmto.html,6.166666666666667,0,0
-1,1,5,-1,15,15,interactivearea.ru/kuxqihgvye/dbjyaszqcq.html,0,0,0,2,,45,0,8.2,5,interactivearea.ru/kuxqihgvye/dbjyaszqcq.html,8.2,0,0
-1,1,5,-1,10,10,okeanbg.com/lwpxofmvqz/jeslvdvjrt.html,0,0,0,2,,38,0,6.8,5,okeanbg.com/lwpxofmvqz/jeslvdvjrt.html,6.8,0,0
-1,1,5,-1,10,10,okeanbg.com/jfydaalego/mimaefuenh.html,0,0,0,2,,38,0,6.8,5,okeanbg.com/jfydaalego/mimaefuenh.html,6.8,0,0
-1,1,5,-1,15,15,interactivearea.ru/tjnmfqjver/tswcsbafys.html,0,0,0,2,,45,0,8.2,5,interactivearea.ru/tjnmfqjver/tswcsbafys.html,8.2,0,0
-1,1,5,-1,10,10,advancesrl.eu/ryubfrytqb/dkdorvskxe.html,0,0,0,2,,40,0,7.2,5,advancesrl.eu/ryubfrytqb/dkdorvskxe.html,7.2,0,0
-1,1,5,-1,13,13,dimensionnail.ro/jfcwzdbvzq/ovgjelahsu.html,0,0,0,2,,43,0,7.8,5,dimensionnail.ro/jfcwzdbvzq/ovgjelahsu.html,7.8,0,0
-1,1,5,-1,10,10,okeanbg.com/vcvzwsaybm/agptgouxot.html,0,0,0,2,,38,0,6.8,5,okeanbg.com/vcvzwsaybm/agptgouxot.html,6.8,0,0
-1,1,5,-1,10,10,advancesrl.eu/tjjyeqyfjz/gmiuxfhgsb.html,0,0,0,2,,40,0,7.2,5,advancesrl.eu/tjjyeqyfjz/gmiuxfhgsb.html,7.2,0,0
-1,1,5,-1,10,10,advancesrl.eu/ukhclcatkr/brcybmsute.html,0,0,0,2,,40,0,7.2,5,advancesrl.eu/ukhclcatkr/brcybmsute.html,7.2,0,0
-1,1,5,-1,13,13,dimensionnail.ro/qydmsiazxq/fdoyqfddox.html,0,0,0,2,,43,0,7.8,5,dimensionnail.ro/qydmsiazxq/fdoyqfddox.html,7.8,0,0
-1,1,5,-1,13,13,dimensionnail.ro/ijaiqwgdcr/nxcubmnbyu.html,0,0,0,2,,43,0,7.8,5,dimensionnail.ro/ijaiqwgdcr/nxcubmnbyu.html,7.8,0,0
-1,1,5,-1,15,15,interactivearea.ru/rcaxfhtfnu/wghvxslkiv.html,0,0,0,2,,45,0,8.2,5,interactivearea.ru/rcaxfhtfnu/wghvxslkiv.html,8.2,0,0
-1,1,5,-1,13,13,dimensionnail.ro/zgzjgmytap/jnreistghg.html,0,0,0,2,,43,0,7.8,5,dimensionnail.ro/zgzjgmytap/jnreistghg.html,7.8,0,0
-1,1,5,-1,10,10,okeanbg.com/rjanequlla/nyxliupxyf.html,0,0,0,2,,38,0,6.8,5,okeanbg.com/rjanequlla/nyxliupxyf.html,6.8,0,0
-1,1,6,-1,10,10,cosmetice-farduri.ro/puhmivlnki/gvddofpfpv.html,0,0,0,2,,47,0,7.0,6,cosmetice-farduri.ro/puhmivlnki/gvddofpfpv.html,7.0,0,0
-1,1,6,-1,10,10,pix360.co.nf/wisnyrdqou/ltbwattpww.html,0,0,0,3,,39,0,5.666666666666667,6,pix360.co.nf/wisnyrdqou/ltbwattpww.html,5.666666666666667,0,0
-1,1,5,-1,15,15,interactivearea.ru/qbwfmjfuui/fbtvmwobxx.html,0,0,0,2,,45,0,8.2,5,interactivearea.ru/qbwfmjfuui/fbtvmwobxx.html,8.2,0,0
-1,1,6,-1,10,10,isonomia.com.ar/vwyryztlkn/nsxiquronl.html,0,0,0,3,,42,0,6.166666666666667,6,isonomia.com.ar/vwyryztlkn/nsxiquronl.html,6.166666666666667,0,0
-1,1,6,-1,10,10,cosmetice-farduri.ro/modidoogrt/gjdotmqgzx.html,0,0,0,2,,47,0,7.0,6,cosmetice-farduri.ro/modidoogrt/gjdotmqgzx.html,7.0,0,0
-1,1,5,-1,10,10,okeanbg.com/sshbuycplb/hbkfnidlfx.html,0,0,0,2,,38,0,6.8,5,okeanbg.com/sshbuycplb/hbkfnidlfx.html,6.8,0,0
-1,1,5,-1,13,13,dimensionnail.ro/aqbfyipgkh/hjyxeiamcp.html,0,0,0,2,,43,0,7.8,5,dimensionnail.ro/aqbfyipgkh/hjyxeiamcp.html,7.8,0,0
-1,1,6,-1,16,16,luchtenbergdecor.com.br/gcbelfuqbk/ygjbemlcsd.js,0,0,0,3,,48,0,7.166666666666667,6,luchtenbergdecor.com.br/gcbelfuqbk/ygjbemlcsd.js,7.166666666666667,0,0
-1,1,7,-1,32,32,pepelacer.computingservices123.com/7b828d9fbn1vw/1/9ffbf35e4190fbba62f70c8477fa3964.html,0,0,0,3,,88,0,11.714285714285714,7,pepelacer.computingservices123.com/7b828d9fbn1vw/1/9ffbf35e4190fbba62f70c8477fa3964.html,11.714285714285714,0,0
-1,1,6,-1,11,11,alsoknowsit.com/wp-files/config.bin,0,0,0,2,,35,0,5.0,6,alsoknowsit.com/wp-files/config.bin,5.0,0,0
-1,1,5,-1,9,9,coalimpex.com/web/boleto2.jpg,0,0,0,2,,29,0,5.0,5,coalimpex.com/web/boleto2.jpg,5.0,0,0
-1,1,5,-1,9,9,coalimpex.com/web/boleto.jpg,0,0,0,2,,28,0,4.8,5,coalimpex.com/web/boleto.jpg,4.8,0,0
-1,1,6,-1,9,9,coalimpex.com/web/bg-02.jpg,0,0,0,2,,27,0,3.6666666666666665,6,coalimpex.com/web/bg-02.jpg,3.6666666666666665,0,0
-1,1,8,-1,9,9,coalimpex.com/web/hot-venda/receita-cliente1.jpg,0,0,0,2,,48,0,5.125,8,coalimpex.com/web/hot-venda/receita-cliente1.jpg,5.125,0,0
-1,1,8,-1,9,9,coalimpex.com/web/hot-venda/receita-cliente.jpg,0,0,0,2,,47,0,5.0,8,coalimpex.com/web/hot-venda/receita-cliente.jpg,5.0,0,0
-1,1,7,-1,9,9,coalimpex.com/web/hot-venda/advocacia.jpg,0,0,0,2,,41,0,5.0,7,coalimpex.com/web/hot-venda/advocacia.jpg,5.0,0,0
-1,1,5,-1,9,9,coalimpex.com/web/bo_03.php,0,0,0,2,,27,0,4.6,5,coalimpex.com/web/bo_03.php,4.6,0,0
-1,1,6,-1,9,9,coalimpex.com/web/pe/advocacia.jpg,0,0,0,2,,34,0,4.833333333333333,6,coalimpex.com/web/pe/advocacia.jpg,4.833333333333333,0,0
-1,1,5,-1,9,9,coalimpex.com/web/bo_02.php,0,0,0,2,,27,0,4.6,5,coalimpex.com/web/bo_02.php,4.6,0,0
-1,1,5,-1,9,9,coalimpex.com/web/bo_01.php,0,0,0,2,,27,0,4.6,5,coalimpex.com/web/bo_01.php,4.6,0,0
-1,1,7,-1,9,9,coalimpex.com/web/hot-venda/hven_04.php,0,0,0,2,,39,0,4.714285714285714,7,coalimpex.com/web/hot-venda/hven_04.php,4.714285714285714,0,0
-1,1,5,-1,9,9,coalimpex.com/web/ch_01.php,0,0,0,2,,27,0,4.6,5,coalimpex.com/web/ch_01.php,4.6,0,0
-1,1,7,-1,9,9,coalimpex.com/web/hot-venda/hven_03.php,0,0,0,2,,39,0,4.714285714285714,7,coalimpex.com/web/hot-venda/hven_03.php,4.714285714285714,0,0
-1,1,7,-1,9,9,coalimpex.com/web/hot-venda/hven_02.php,0,0,0,2,,39,0,4.714285714285714,7,coalimpex.com/web/hot-venda/hven_02.php,4.714285714285714,0,0
-1,1,7,-1,9,9,coalimpex.com/web/hot-venda/hven_01.php,0,0,0,2,,39,0,4.714285714285714,7,coalimpex.com/web/hot-venda/hven_01.php,4.714285714285714,0,0
-1,1,6,-1,9,9,coalimpex.com/web/pe/pe_02.php,0,0,0,2,,30,0,4.166666666666667,6,coalimpex.com/web/pe/pe_02.php,4.166666666666667,0,0
-1,1,5,-1,9,9,coalimpex.com/web/re_02.php,0,0,0,2,,27,0,4.6,5,coalimpex.com/web/re_02.php,4.6,0,0
-1,1,6,-1,9,9,coalimpex.com/web/pe/pe_01.php,0,0,0,2,,30,0,4.166666666666667,6,coalimpex.com/web/pe/pe_01.php,4.166666666666667,0,0
-1,1,6,-1,9,9,coalimpex.com/web/pe/ad_04.php,0,0,0,2,,30,0,4.166666666666667,6,coalimpex.com/web/pe/ad_04.php,4.166666666666667,0,0
-1,1,6,-1,9,9,coalimpex.com/web/pe/ad_02.php,0,0,0,2,,30,0,4.166666666666667,6,coalimpex.com/web/pe/ad_02.php,4.166666666666667,0,0
-1,1,6,-1,9,9,coalimpex.com/web/pe/ad_03.php,0,0,0,2,,30,0,4.166666666666667,6,coalimpex.com/web/pe/ad_03.php,4.166666666666667,0,0
-1,1,6,-1,9,9,coalimpex.com/web/pe/ad_01.php,0,0,0,2,,30,0,4.166666666666667,6,coalimpex.com/web/pe/ad_01.php,4.166666666666667,0,0
-1,1,6,-1,9,9,coalimpex.com/web/serasa/serasa_02.php,0,0,0,2,,38,0,5.5,6,coalimpex.com/web/serasa/serasa_02.php,5.5,0,0
-1,1,6,-1,9,9,coalimpex.com/web/serasa/serasa_01.php,0,0,0,2,,38,0,5.5,6,coalimpex.com/web/serasa/serasa_01.php,5.5,0,0
-1,1,6,-1,10,10,ministerio-publi.info/web/boleto2.jpg,0,0,0,2,,37,0,5.333333333333333,6,ministerio-publi.info/web/boleto2.jpg,5.333333333333333,0,0
-1,1,6,-1,10,10,ministerio-publi.info/web/boleto.jpg,0,0,0,2,,36,0,5.166666666666667,6,ministerio-publi.info/web/boleto.jpg,5.166666666666667,0,0
-1,1,7,-1,10,10,ministerio-publi.info/web/bg-02.jpg,0,0,0,2,,35,0,4.142857142857143,7,ministerio-publi.info/web/bg-02.jpg,4.142857142857143,0,0
-1,1,9,-1,10,10,ministerio-publi.info/web/hot-venda/receita-cliente1.jpg,0,0,0,2,,56,0,5.333333333333333,9,ministerio-publi.info/web/hot-venda/receita-cliente1.jpg,5.333333333333333,0,0
-1,1,9,-1,10,10,ministerio-publi.info/web/hot-venda/receita-cliente.jpg,0,0,0,2,,55,0,5.222222222222222,9,ministerio-publi.info/web/hot-venda/receita-cliente.jpg,5.222222222222222,0,0
-1,1,8,-1,10,10,ministerio-publi.info/web/hot-venda/advocacia.jpg,0,0,0,2,,49,0,5.25,8,ministerio-publi.info/web/hot-venda/advocacia.jpg,5.25,0,0
-1,1,7,-1,10,10,ministerio-publi.info/web/pe/advocacia.jpg,0,0,0,2,,42,0,5.142857142857143,7,ministerio-publi.info/web/pe/advocacia.jpg,5.142857142857143,0,0
-1,1,6,-1,10,10,ministerio-publi.info/web/bo_03.php,0,0,0,2,,35,0,5.0,6,ministerio-publi.info/web/bo_03.php,5.0,0,0
-1,1,6,-1,10,10,ministerio-publi.info/web/bo_01.php,0,0,0,2,,35,0,5.0,6,ministerio-publi.info/web/bo_01.php,5.0,0,0
-1,1,6,-1,10,10,ministerio-publi.info/web/bo_02.php,0,0,0,2,,35,0,5.0,6,ministerio-publi.info/web/bo_02.php,5.0,0,0
-1,1,6,-1,10,10,ministerio-publi.info/web/ch_01.php,0,0,0,2,,35,0,5.0,6,ministerio-publi.info/web/ch_01.php,5.0,0,0
-1,1,8,-1,10,10,ministerio-publi.info/web/hot-venda/hven_04.php,0,0,0,2,,47,0,5.0,8,ministerio-publi.info/web/hot-venda/hven_04.php,5.0,0,0
-1,1,8,-1,10,10,ministerio-publi.info/web/hot-venda/hven_03.php,0,0,0,2,,47,0,5.0,8,ministerio-publi.info/web/hot-venda/hven_03.php,5.0,0,0
-1,1,8,-1,10,10,ministerio-publi.info/web/hot-venda/hven_02.php,0,0,0,2,,47,0,5.0,8,ministerio-publi.info/web/hot-venda/hven_02.php,5.0,0,0
-1,1,8,-1,10,10,ministerio-publi.info/web/hot-venda/hven_01.php,0,0,0,2,,47,0,5.0,8,ministerio-publi.info/web/hot-venda/hven_01.php,5.0,0,0
-1,1,6,-1,10,10,ministerio-publi.info/web/re_02.php,0,0,0,2,,35,0,5.0,6,ministerio-publi.info/web/re_02.php,5.0,0,0
-1,1,7,-1,10,10,ministerio-publi.info/web/pe/pe_02.php,0,0,0,2,,38,0,4.571428571428571,7,ministerio-publi.info/web/pe/pe_02.php,4.571428571428571,0,0
-1,1,7,-1,10,10,ministerio-publi.info/web/pe/ad_04.php,0,0,0,2,,38,0,4.571428571428571,7,ministerio-publi.info/web/pe/ad_04.php,4.571428571428571,0,0
-1,1,7,-1,10,10,ministerio-publi.info/web/pe/pe_01.php,0,0,0,2,,38,0,4.571428571428571,7,ministerio-publi.info/web/pe/pe_01.php,4.571428571428571,0,0
-1,1,7,-1,10,10,ministerio-publi.info/web/pe/ad_03.php,0,0,0,2,,38,0,4.571428571428571,7,ministerio-publi.info/web/pe/ad_03.php,4.571428571428571,0,0
-1,1,7,-1,10,10,ministerio-publi.info/web/pe/ad_02.php,0,0,0,2,,38,0,4.571428571428571,7,ministerio-publi.info/web/pe/ad_02.php,4.571428571428571,0,0
-1,1,7,-1,10,10,ministerio-publi.info/web/pe/ad_01.php,0,0,0,2,,38,0,4.571428571428571,7,ministerio-publi.info/web/pe/ad_01.php,4.571428571428571,0,0
-1,1,7,-1,10,10,ministerio-publi.info/web/serasa/serasa_02.php,0,0,0,2,,46,0,5.714285714285714,7,ministerio-publi.info/web/serasa/serasa_02.php,5.714285714285714,0,0
-1,1,7,-1,10,10,ministerio-publi.info/web/serasa/serasa_01.php,0,0,0,2,,46,0,5.714285714285714,7,ministerio-publi.info/web/serasa/serasa_01.php,5.714285714285714,0,0
-1,1,5,-1,34,34,dentairemalin.com/images/report934875438jdfg8i45jg_07242014.exe,0,0,0,2,,63,0,11.8,5,dentairemalin.com/images/report934875438jdfg8i45jg_07242014.exe,11.8,0,0
-1,1,5,-1,34,34,mathenea.com/css/report934875438jdfg8i45jg_07242014.exe,0,0,0,2,,55,0,10.2,5,mathenea.com/css/report934875438jdfg8i45jg_07242014.exe,10.2,0,0
-1,1,8,-1,21,21,adobeflashupdate14.com/version/install_flashplayer14.0.0.145_ie.exe,0,0,0,5,,67,0,7.5,8,adobeflashupdate14.com/version/install_flashplayer14.0.0.145_ie.exe,7.5,0,0
-1,1,4,-1,10,10,jue0jc.lukodorsai.info/dpta5n0tp2,0,0,0,2,,33,0,7.5,4,jue0jc.lukodorsai.info/dpta5n0tp2,7.5,0,0
-1,1,8,-1,6,7,m-barati.de/contao/count.php?id=4213245,0,0,0,2,,39,0,3.8333333333333335,6,m-barati.de/contao/count.php,4.0,0,0
-1,1,4,-1,10,10,ylpzt.juzojossai.net/9aywse7eva,0,0,0,2,,31,0,7.0,4,ylpzt.juzojossai.net/9aywse7eva,7.0,0,0
-1,1,10,-1,10,11,directxex.com/uploads/1738599339.ms1.exe?dl=11738599339.ms1.exe,0,0,0,5,,63,0,5.833333333333333,6,directxex.com/uploads/1738599339.ms1.exe,5.4,0,0
